"Excel Raw Data Export"
"(C)Copyright 2005 Corbett Research, Pty Ltd. (R) All Rights Reserved."
"File";"200103 B  MDV Harri 2007-11-09 (1) 2020-01-03 (1).rex"
"Date";"2020-01-03"
"Time";"11:52:36"


"Channel Cycling A.FAM/TxRed"

"ID";"1";"2";"3";"4";"5";"6";"7";"8"
"33";"1,44338609433597";"1,87556854528702";"2,65812161440452";"2,09623747733155";"2,90398260471504";"2,1380941481651";"1,52361333638514";"1,18580551927798"
"34";"1,44535635265779";"1,81307698176547";"2,67197211120306";"2,04514490621151";"2,85703386412931";"2,0991327789222";"1,58194441554478";"1,16355910816886"
"35";"1,41023880369268";"1,73800259403372";"2,64255741206989";"1,99664301518273";"2,77876325627527";"2,04435680288278";"1,5504256177179";"1,14843213550011"
"36";"1,39060552885227";"1,69253070878157";"2,57409526716004";"1,93745980882625";"2,70714122224765";"2,0127667149869";"1,53620202944991";"1,13496604867628"
"37";"1,36133950736835";"1,64939127401934";"2,51233926674531";"1,87622390071463";"2,66444320919029";"1,95468070496681";"1,48088807507439";"1,12235974904778"
"38";"1,3591093426296";"1,58289912440142";"2,41221660768468";"1,80453192950332";"2,576049875203";"1,94946720581877";"1,5039291981384";"1,0915586193278"
"39";"1,33863237548291";"1,52701193671667";"2,36689228220471";"1,79018844892042";"2,50972762645914";"1,89579883223603";"1,47478446631571";"1,07663298782548"
"40";"1,36012381606339";"1,4758248541723";"2,28645543820641";"1,72961013199054";"2,43592678017031";"1,84188132002277";"1,5454119390947";"1,063008861132"



"Quantitative analysis of channel Cycling A.FAM/TxRed : Page 1"

"ID";"1";"2";"3";"4";"5";"6";"7";"8"
"Page 1";" 1";" 2";" 3";" 4";" 5";" 6";" 7";" 8"
"1";"0,049671908815507";"3,12359016029519E-02";"3,11958941254988E-02";"2,17921986050425E-02";"2,56769854118768E-02";"4,01625097625242E-02";"6,78937800349249E-02";"7,55205269081122E-03"
"2";"4,48641666569488E-02";"2,72347906407111E-02";"2,84158500903855E-02";"1,85732008228552E-02";"2,22573625197767E-02";"0,036735188300803";"6,37611905920552E-02";"8,09691124881943E-05"
"3";"4,00564244983905E-02";"2,32336796784703E-02";"2,56358060552722E-02";"1,53542030406679E-02";"1,88377396276767E-02";"3,33078668390819E-02";"5,96286011491856E-02";"-7,39011446583483E-03"
"4";"3,52486823398323E-02";"1,92325687162294E-02";"2,28557620201589E-02";"1,21352052584805E-02";"1,54181167355766E-02";"2,98805453773608E-02";"5,54960117063159E-02";"-1,48611980441579E-02"
"5";"3,05482823900754E-02";"1,53036942916242E-02";"2,01508511761843E-02";"9,08159414091773E-03";"1,21227521056455E-02";"2,67082071555798E-02";"5,13278778651129E-02";"-2,20806027185224E-02"
"6";"2,59544128083961E-02";"1,14386395827979E-02";"1,75559781130022E-02";"6,19821745413982E-03";"9,00700332669954E-03";"2,38121497823257E-02";"4,71325069165871E-02";"-2,89837623148101E-02"
"7";"0,021421805511974";"0,007598525979052";"0,015083330157846";"3,45203867065761E-03";"6,10741432331584E-03";"2,11948230204897E-02";"4,29079254102924E-02";"-3,55186153502407E-02"
"8";"1,68339264645678E-02";"3,68043392542769E-03";"1,26940213805438E-02";"6,97105423138078E-04";"3,39394007270512E-03";"1,87182968748575E-02";"3,86735966133746E-02";"-4,17971868854881E-02"
"9";"1,20691457477416E-02";"-4,32955141939313E-04";"1,03423143548235E-02";"-2,20105758095988E-03";"8,05694301051554E-04";"1,62817895900171E-02";"3,44054007301751E-02";"-4,78798165043961E-02"
"10";"7,0862113608167E-03";"-4,84930358948629E-03";"8,00638107851048E-03";"-5,34858232911957E-03";"-1,73091541368627E-03";"1,38388170845994E-02";"3,00887984250945E-02";"-5,38014905558207E-02"
"11";"1,8637733140343E-03";"-9,63676239835639E-03";"5,69398166485739E-03";"-8,78845487238188E-03";"-4,2993817469027E-03";"1,13624603282939E-02";"2,56337626032599E-02";"-5,95580126467626E-02"
"12";"-3,56445326677876E-03";"-1,48281731544534E-02";"3,41344327891509E-03";"-1,24819612548816E-02";"-6,94742583829252E-03";"8,85172566752014E-03";"2,09611028543358E-02";"-6,51568584720608E-02"
"13";"-9,18737755566238E-03";"-2,04394119063387E-02";"1,16946657230128E-03";"-0,016321847450312";"-9,69980994611596E-03";"6,29522406064197E-03";"1,59562735740386E-02";"-7,06132988724767E-02"
"14";"-1,49575672067571E-02";"-2,64319961919012E-02";"-1,05107891579812E-03";"-0,02012000935235";"-1,25232782989463E-02";"3,71983484329978E-03";"1,06028008163589E-02";"-7,59865595463911E-02"
"15";"-2,08570330811641E-02";"-3,26815379364453E-02";"-3,30769289794991E-03";"-2,36341392532875E-02";"-1,53840756877723E-02";"1,10584064564177E-03";"4,9184420909432E-03";"-8,13414640132026E-02"
"16";"-2,69158289859186E-02";"-3,88645368040515E-02";"-5,69096434839938E-03";"-2,64971176948745E-02";"-1,81905869125424E-02";"-1,54894986374986E-03";"-9,96752590670058E-04";"-8,67508163898602E-02"
"17";"-3,32389359612111E-02";"-0,044472824658237";"-8,27510680463019E-03";"-2,82851388764061E-02";"-2,08607698513374E-02";"-4,27607100543913E-03";"-7,02951693730896E-03";"-9,22345562745969E-02"
"18";"-3,98922993513965E-02";"-4,88456546308393E-02";"-1,10133080515745E-02";"-0,028564863546327";"-2,32164091645272E-02";"-7,07322400300739E-03";"-1,30851907095108E-02";"-9,77645307890216E-02"
"19";"-4,68957762630238E-02";"-5,14742932848474E-02";"-1,38020647940981E-02";"-2,71338620081549E-02";"-2,49668772435905E-02";"-1,00012136906181E-02";"-1,91075344910282E-02";"-0,103256785123257"
"20";"-5,41590775719912E-02";"-0,05218109609672";"-1,64811951079993E-02";"-2,41105655303738E-02";"-2,56014333866108E-02";"-1,31317293670478E-02";"-0,025073443818455";"-0,108621846219316"
"21";"-6,15305124587694E-02";"-5,13482461673647E-02";"-1,89795075017748E-02";"-2,00838292140336E-02";"-2,45503599990979E-02";"-1,65901541596741E-02";"-3,08963157621765E-02";"-0,11378849378602"
"22";"-6,87297541945081E-02";"-4,97114041521201E-02";"-2,12670576896501E-02";"-1,59792932798837E-02";"-0,021335423209213";"-2,05228128369559E-02";"-3,65460254257049E-02";"-0,118682556746776"
"23";"-7,55208930931488E-02";"-4,82064838512887E-02";"-2,34742728209875E-02";"-1,28761233413877E-02";"-1,58517208832629E-02";"-0,025122158616863";"-4,20025577041878E-02";"-0,123264812159277"
"24";"-8,17593113471784E-02";"-4,75218909538272E-02";"-2,57385985259589E-02";"-1,16487576801418E-02";"-8,51821599317519E-03";"-3,05445262396281E-02";"-4,74103432292914E-02";"-0,127504219920473"
"25";"-0,087486270350058";"-4,79963656519656E-02";"-2,81239217963101E-02";"-1,27804623904772E-02";"-3,29667238655967E-04";"-3,68294787669889E-02";"-5,29625708397093E-02";"-0,131439631189908"
"26";"-9,27729322200152E-02";"-4,94952847013568E-02";"-0,030363635439515";"-1,62587733971474E-02";"7,39759778055406E-03";"-4,37941000035203E-02";"-5,89858073330091E-02";"-0,135093443087311"
"27";"-9,77605203698674E-02";"-0,05178633565904";"-3,19692609233126E-02";"-0,021675690991813";"1,34005660002122E-02";"-5,10443331392993E-02";"-0,065677312817672";"-0,138589824199013"
"28";"-0,102578347987439";"-5,47172756223312E-02";"-3,23736419474221E-02";"-0,028383505451091";"1,68345531883746E-02";"-5,80457342886643E-02";"-7,30161733598792E-02";"-0,142059292806531"
"29";"-0,107358267656453";"-5,84204915075782E-02";"-3,12516375606125E-02";"-0,035713381508684";"1,74014943606673E-02";"-6,43376098847175E-02";"-8,06255862765422E-02";"-0,145682603405774"
"30";"-0,112125597021623";"-0,06309837483942";"-2,86841816331245E-02";"-4,31150939798173E-02";"1,53360161581781E-02";"-6,96433988213852E-02";"-8,79379294535072E-02";"-0,149488990759817"
"31";"-0,116889307226648";"-6,89734715503433E-02";"-2,52923319446735E-02";"-5,02499924363593E-02";"1,11882478508062E-02";"-0,074046054771406";"-0,09440374785381";"-0,153452078226055"
"32";"-0,121604169810155";"-7,60946566750473E-02";"-0,022075906199288";"-5,70414004248047E-02";"5,61247022998447E-03";"-7,78776876989786E-02";"-9,96520874121947E-02";"-0,15745000890811"
"33";"-0,126230317700019";"-8,42963350942347E-02";"-2,00976387493909E-02";"-6,36220774931761E-02";"-8,61134477394993E-04";"-8,16646624525494E-02";"-0,103672865537134";"-0,161400676909824"
"34";"-0,13062690439019";"-0,093203861996444";"-2,01373742606125E-02";"-7,02487579957946E-02";"-7,87843929912975E-03";"-8,57811409509486E-02";"-0,10665426265602";"-0,165221258552537"
"35";"-0,13467345252436";"-0,102453936070138";"-2,25502341628306E-02";"-7,71375986580789E-02";"-1,52741103109298E-02";"-9,04398898834091E-02";"-0,108933949986476";"-0,168927816767933"
"36";"-0,13820465973391";"-0,111830417554208";"-0,027253462968664";"-0,084386201221429";"-2,29911733697067E-02";"-9,55888273246828E-02";"-0,110623170107332";"-0,172596930737448"
"37";"-0,14127895274088";"-0,121250747000099";"-3,37422076673719E-02";"-9,20073421155118E-02";"-3,09974586508843E-02";"-0,101122209453024";"-0,11195014908578";"-0,176303590645285"
"38";"-0,143948693855069";"-0,130713839288846";"-4,14586378097651E-02";"-9,99377034700263E-02";"-3,92773248896538E-02";"-0,106852869519842";"-0,112959623939307";"-0,180078474117345"
"39";"-0,146618434969258";"-0,140176931577592";"-4,91750679521582E-02";"-0,107868064824541";"-4,75571911284233E-02";"-0,112583529586659";"-0,113969098792834";"-0,183853357589406"
"40";"-0,149288176083447";"-0,149640023866338";"-5,68914980945514E-02";"-0,115798426179055";"-5,58370573671928E-02";"-0,118314189653477";"-0,114978573646361";"-0,187628241061466"




